"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"15000","Hawaii","8","600","Taxes on production and imports","78","72","   Accommodation and food services",398,401,412,463,445,442,482,518,616,670,701,671,619,677,778,891,932,1040,1102,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","79","721","    Accommodation",343,346,353,394,378,373,408,437,523,568,594,571,522,578,677,778,817,913,970,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","80","722","    Food services and drinking places",55,56,59,68,67,68,74,81,94,102,107,100,96,99,101,113,115,127,132,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","81","81","  Other services, except government",33,33,33,34,36,36,39,43,49,55,62,65,64,65,70,72,72,71,72,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","82","92"," Government",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","83","...","  Federal civilian",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","84","...","  Federal military",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","85","...","  State and local",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","86","11, 21","Natural resources and mining",7,7,7,8,7,7,9,9,10,11,14,13,13,13,14,15,15,17,18,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","87","42, 44-45","Trade",1261,1243,1262,1357,1375,1400,1527,1686,1822,1911,1989,1953,1785,1886,2108,2278,2246,2257,2337,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","88","...","Transportation and utilities",380,439,468,487,475,529,548,613,718,758,761,740,725,700,694,729,834,875,901,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","89","...","Private goods-producing industries",58,57,60,68,68,72,79,89,101,108,130,129,122,117,122,129,135,144,154,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","90","...","Private services-providing industries",3125,3173,3194,3424,3425,3534,3805,4189,4696,5105,5419,5430,5196,5391,5784,6252,6408,6697,6907,"(NA)"
"15000","Hawaii","8","1000","Per capita real GDP by state","1","...","All industry total",43832,42562,43398,44260,43778,44658,46437,48373,50145,50631,51245,50833,48549,49418,49331,49513,49539,49497,50320,51277
"Note: See the included footnote file."
NAICS Industry detail is based on the 2007 North American Industry Classification System (NAICS).
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Product Division"
